Sales,Quantity,Discount,Profit,Profit Margin (%),Ship_Duration,Region,Segment,Category,Sub_Category,Ship_Mode,Month,Weekday,Log_Sales,High_Discount,Month_Num,Weekday_Num,SubCat_ProfRate,Profitable
299.97,3,0.0,56.9943,19.0,6,East,Consumer,Furniture,Bookcases,Standard Class,November,Friday,5.707010592007626,0,11,5,0.5263157894736842,1
89.98,2,0.0,43.1904,47.99999999999999,6,East,Consumer,Technology,Phones,Standard Class,November,Friday,4.510639702141858,0,11,5,0.8521008403361344,1
46.72,5,0.2,17.52,37.5,2,East,Consumer,Office Supplies,Envelopes,Second Class,February,Thursday,3.8653505972297153,0,2,4,1.0,1
35.34,2,0.0,13.4292,37.99999999999999,4,West,Consumer,Furniture,Furnishings,Standard Class,November,Tuesday,3.592919062968025,0,11,2,0.8065522620904836,1
257.64,6,0.0,100.4796,39.0,5,West,Corporate,Furniture,Furnishings,Second Class,June,Saturday,5.555437133417177,0,6,6,0.8065522620904836,1
125.98,3,0.2,47.241,37.49880933481505,5,West,Corporate,Technology,Phones,Second Class,June,Saturday,4.844029593742304,0,6,6,0.8521008403361344,1
700.06,3,0.3,-130.0104,-18.571322458075024,5,East,Consumer,Furniture,Tables,Standard Class,May,Monday,6.552593475383215,1,5,1,0.3627906976744186,0
27.17,4,0.2,-1.3584,-4.999631947000368,4,Central,Home Office,Technology,Accessories,Standard Class,November,Sunday,3.338257581888281,0,11,7,0.872,0
8.23,3,0.7,-6.0324,-73.29769137302551,4,South,Consumer,Office Supplies,Binders,Standard Class,December,Friday,2.222459048514761,1,12,5,0.6011730205278593,0
585.55,3,0.2,73.194,12.50004269490223,6,West,Consumer,Furniture,Chairs,Standard Class,June,Sunday,6.37425791595173,0,6,7,0.6042154566744731,1
423.28,11,0.0,110.0528,26.0,3,West,Consumer,Office Supplies,Storage,Second Class,August,Friday,6.05039361463727,0,8,5,0.7795698924731183,1
225.3,2,0.2,22.5296,9.99982245894363,4,West,Consumer,Furniture,Chairs,Standard Class,May,Monday,5.421861552639491,0,5,1,0.6042154566744731,1
5.56,2,0.0,2.224,40.00000000000001,4,West,Consumer,Office Supplies,Art,Standard Class,April,Friday,1.8809906029559975,0,4,5,1.0,1
323.37,3,0.0,129.348,40.0,4,West,Consumer,Technology,Accessories,Standard Class,April,Friday,5.781884839543164,0,4,5,0.872,1
783.96,5,0.2,68.5965,8.75,4,West,Consumer,Technology,Phones,Standard Class,April,Friday,6.665632761070125,0,4,5,0.8521008403361344,1
1447.65,5,0.0,419.8185,28.999999999999996,4,West,Consumer,Office Supplies,Appliances,Standard Class,April,Friday,7.278387367250055,0,4,5,0.867109634551495,1
11.96,2,0.0,5.8604,49.0,4,West,Consumer,Office Supplies,Paper,Standard Class,April,Friday,2.561867690924129,0,4,5,1.0,1
239.97,3,0.0,71.991,30.0,2,East,Consumer,Technology,Accessories,Second Class,June,Saturday,5.484672444414411,0,6,6,0.872,1
76.92,4,0.0,31.5372,41.0,4,South,Home Office,Furniture,Furnishings,Standard Class,March,Friday,4.3556826593342794,0,3,5,0.8065522620904836,1
481.32,4,0.0,125.1432,26.0,4,South,Home Office,Office Supplies,Storage,Standard Class,March,Friday,6.17860779418115,0,3,5,0.7795698924731183,1
48.4,5,0.0,23.232,48.0,3,West,Home Office,Office Supplies,Paper,First Class,May,Monday,3.899950424193877,0,5,1,1.0,1
32.19,2,0.8,-80.48,-250.0155327741535,5,Central,Consumer,Office Supplies,Appliances,Standard Class,April,Thursday,3.502248625731883,1,4,4,0.867109634551495,0
50.12,7,0.2,-0.6265,-1.25,5,Central,Consumer,Technology,Accessories,Standard Class,April,Thursday,3.9341758100692794,0,4,4,0.872,0
47.98,3,0.2,1.7991,3.7496873697373907,5,Central,Consumer,Technology,Accessories,Standard Class,April,Thursday,3.891412051524022,0,4,4,0.872,1
54.5,5,0.0,14.17,26.0,7,Central,Consumer,Office Supplies,Storage,Standard Class,September,Saturday,4.0163830207523885,0,9,6,0.7795698924731183,1
49.44,3,0.0,24.2256,49.00000000000001,4,Central,Consumer,Office Supplies,Binders,Standard Class,November,Tuesday,3.9207845110967185,0,11,2,0.6011730205278593,1
154.44,3,0.0,1.5444,1.0,4,West,Consumer,Office Supplies,Storage,Standard Class,October,Friday,5.046259805069185,0,10,5,0.7795698924731183,1
60.98,7,0.2,4.5738,7.5004919645785515,4,West,Corporate,Office Supplies,Appliances,Standard Class,December,Monday,4.126811752359602,0,12,1,0.867109634551495,1
195.47,2,0.15,-13.7976,-7.058679081188929,2,West,Consumer,Furniture,Bookcases,Second Class,July,Friday,5.280509747898072,0,7,5,0.5263157894736842,0
257.98,2,0.0,74.8142,28.999999999999996,5,Central,Consumer,Technology,Phones,Standard Class,November,Friday,5.556750838640694,0,11,5,0.8521008403361344,1
23.99,2,0.4,-15.992,-66.66110879533139,5,East,Corporate,Technology,Phones,Standard Class,November,Saturday,3.218475744846861,1,11,6,0.8521008403361344,0
23.98,4,0.4,-15.5844,-64.98915763135946,6,East,Corporate,Technology,Phones,Standard Class,October,Sunday,3.2180755046974316,1,10,7,0.8521008403361344,0
601.54,4,0.2,0.0,0.0,2,West,Home Office,Furniture,Chairs,First Class,September,Monday,6.401154053202583,0,9,1,0.6042154566744731,0
7.9,2,0.0,2.528,32.0,2,West,Home Office,Office Supplies,Fasteners,First Class,September,Monday,2.186051276738094,0,9,1,0.9019607843137255,1
58.36,5,0.6,-24.803,-42.50000000000001,4,Central,Corporate,Furniture,Furnishings,Standard Class,December,Tuesday,4.083620598859125,1,12,2,0.8065522620904836,0
16.46,7,0.2,1.4406,8.752126366950183,4,Central,Corporate,Office Supplies,Art,Standard Class,December,Tuesday,2.859912550411456,0,12,2,1.0,1
39.96,5,0.6,-23.976,-60.0,4,Central,Corporate,Furniture,Furnishings,Standard Class,December,Tuesday,3.7125959807312525,1,12,2,0.8065522620904836,0
25.96,2,0.0,7.5284,28.999999999999996,1,Central,Corporate,Office Supplies,Appliances,First Class,September,Sunday,3.2943542860441064,0,9,7,0.867109634551495,1
36.27,3,0.0,10.881,30.0,1,Central,Corporate,Office Supplies,Appliances,First Class,September,Sunday,3.618188713491167,0,9,7,0.867109634551495,1
6.48,1,0.0,3.1104,47.99999999999999,1,Central,Corporate,Office Supplies,Paper,First Class,September,Sunday,2.012232791986386,0,9,7,1.0,1
1075.09,14,0.2,94.0702,8.749983722293019,5,West,Corporate,Technology,Phones,Standard Class,April,Saturday,6.981089380346515,0,4,6,0.8521008403361344,1
438.37,4,0.2,38.3572,8.749960079384994,5,West,Corporate,Technology,Phones,Standard Class,April,Saturday,6.085341882699326,0,4,6,0.8521008403361344,1
18.09,7,0.2,6.5569,36.24599226091763,5,West,Corporate,Office Supplies,Binders,Standard Class,April,Saturday,2.949164637737656,0,4,6,0.6011730205278593,1
308.5,3,0.15,-18.147,-5.882333873581847,5,West,Corporate,Furniture,Bookcases,Standard Class,April,Saturday,5.734958092124651,0,4,6,0.5263157894736842,0
783.96,5,0.2,78.396,10.0,3,South,Corporate,Technology,Phones,First Class,October,Tuesday,6.665632761070125,0,10,2,0.8521008403361344,1
7.88,1,0.2,1.773,22.499999999999996,3,West,Consumer,Office Supplies,Art,First Class,November,Sunday,2.1838015570040787,0,11,7,1.0,1
12.84,3,0.0,5.778,44.99999999999999,4,West,Consumer,Office Supplies,Paper,Standard Class,May,Tuesday,2.6275629501895237,0,5,2,1.0,1
25.68,6,0.0,11.556,44.99999999999999,4,West,Consumer,Office Supplies,Paper,Standard Class,May,Tuesday,3.283914221047423,0,5,2,1.0,1
47.52,2,0.3,-2.0364,-4.2853535353535355,4,Central,Consumer,Furniture,Chairs,Standard Class,September,Monday,3.8819760840758493,1,9,1,0.6042154566744731,0
9.42,2,0.0,0.471,5.0,2,West,Consumer,Office Supplies,Fasteners,Second Class,July,Saturday,2.343727036325221,0,7,6,0.9019607843137255,1
12.96,2,0.0,6.2208,47.99999999999999,2,West,Consumer,Office Supplies,Paper,Second Class,July,Saturday,2.6361960973342264,0,7,6,1.0,1
704.9,5,0.0,56.392,8.0,2,West,Consumer,Furniture,Bookcases,Second Class,July,Saturday,6.5594735844014265,0,7,6,0.5263157894736842,1
561.57,2,0.2,28.0784,4.999982192780952,2,West,Consumer,Furniture,Chairs,Second Class,July,Saturday,6.332515570780452,0,7,6,0.6042154566744731,1
179.82,9,0.0,84.5154,47.0,2,Central,Home Office,Office Supplies,Paper,Second Class,November,Monday,5.19750206130922,0,11,1,1.0,1
185.58,6,0.0,76.0878,41.0,2,Central,Home Office,Furniture,Furnishings,Second Class,November,Monday,5.228860101532815,0,11,1,0.8065522620904836,1
214.11,3,0.0,36.3987,17.0,2,Central,Home Office,Furniture,Tables,Second Class,November,Monday,5.371149525197707,0,11,1,0.3627906976744186,1
999.96,4,0.0,229.9908,23.0,2,Central,Home Office,Technology,Accessories,Second Class,November,Monday,6.908714818476837,0,11,1,0.872,1
653.55,3,0.0,111.1035,17.0,2,Central,Home Office,Furniture,Tables,Second Class,November,Monday,6.483947976626108,0,11,1,0.3627906976744186,1
114.6,5,0.0,51.57,45.0,7,East,Home Office,Office Supplies,Binders,Standard Class,September,Tuesday,4.750135956238277,0,9,2,0.6011730205278593,1
60.74,1,0.0,15.185,25.0,7,East,Home Office,Furniture,Chairs,Standard Class,September,Tuesday,4.122932019074013,0,9,2,0.6042154566744731,1
124.36,2,0.0,27.3592,22.0,7,East,Home Office,Furniture,Furnishings,Standard Class,September,Tuesday,4.831189598047765,0,9,2,0.8065522620904836,1
1088.76,6,0.0,315.7404,29.000000000000004,7,East,Home Office,Office Supplies,Storage,Standard Class,September,Tuesday,6.993712767493008,0,9,2,0.7795698924731183,1
6.72,5,0.2,2.352,35.0,3,West,Consumer,Office Supplies,Binders,First Class,May,Thursday,2.0438143640366846,0,5,4,0.6011730205278593,1
298.78,3,0.2,7.4694,2.499966530557601,3,West,Consumer,Furniture,Tables,First Class,May,Thursday,5.70304887230245,0,5,4,0.3627906976744186,1
302.38,3,0.2,22.6782,7.499900787089094,5,West,Consumer,Technology,Phones,Standard Class,December,Saturday,5.714986145163526,0,12,6,0.8521008403361344,1
33.79,8,0.2,10.56,31.25184965966262,5,Central,Home Office,Office Supplies,Paper,Standard Class,September,Thursday,3.5493299891638506,0,9,4,1.0,1
300.53,2,0.32,-97.2312,-32.35324260473165,5,Central,Home Office,Furniture,Bookcases,Standard Class,September,Thursday,5.708869513704758,1,9,4,0.5263157894736842,0
2.72,2,0.8,-4.3584,-160.23529411764704,5,Central,Home Office,Office Supplies,Binders,Standard Class,September,Thursday,1.3137236682850553,1,9,4,0.6011730205278593,0
3.26,2,0.2,1.1016,33.79141104294479,5,Central,Home Office,Office Supplies,Envelopes,Standard Class,September,Thursday,1.449269160281279,0,9,4,1.0,1
108.34,6,0.2,37.9176,34.99870777182942,3,East,Consumer,Office Supplies,Paper,First Class,April,Saturday,4.694462293466853,0,4,6,1.0,1
55.92,5,0.2,6.291,11.25,3,East,Consumer,Office Supplies,Storage,First Class,April,Saturday,4.041646773221651,0,4,6,0.7795698924731183,1
78.3,2,0.2,29.364,37.50191570881226,3,East,Consumer,Office Supplies,Paper,First Class,April,Saturday,4.373238128640803,0,4,6,1.0,1
443.92,5,0.2,-94.333,-21.25,4,West,Consumer,Office Supplies,Storage,Standard Class,November,Saturday,6.097894490723829,0,11,6,0.7795698924731183,0
155.98,3,0.2,54.5916,34.99910244903192,4,West,Consumer,Technology,Phones,Standard Class,November,Saturday,5.0561184086986675,0,11,6,0.8521008403361344,1
695.7,2,0.5,-27.828,-3.9999999999999996,3,South,Consumer,Technology,Machines,First Class,June,Thursday,6.546354902036073,1,6,4,0.5975609756097561,0
120.33,1,0.0,31.2858,26.0,5,East,Corporate,Office Supplies,Storage,Second Class,September,Thursday,4.798514106063782,0,9,4,0.7795698924731183,1
1139.92,4,0.0,284.98,25.0,5,South,Home Office,Furniture,Chairs,Standard Class,March,Friday,7.039590233468834,0,3,5,0.6042154566744731,1
845.49,8,0.3,-12.0784,-1.4285680492968573,4,Central,Corporate,Furniture,Chairs,Standard Class,December,Tuesday,6.741098388154327,1,12,2,0.6042154566744731,0
7.43,6,0.7,-5.6994,-76.70794078061911,5,South,Corporate,Office Supplies,Binders,Standard Class,November,Monday,2.131796772013764,1,11,1,0.6011730205278593,0
64.78,1,0.2,-12.9568,-20.00123494905835,3,East,Corporate,Office Supplies,Storage,First Class,June,Thursday,4.186315840760911,0,6,4,0.7795698924731183,0
14.98,1,0.0,6.8908,46.0,2,East,Consumer,Furniture,Furnishings,Second Class,March,Saturday,2.7713379403381286,0,3,6,0.8065522620904836,1
20.32,4,0.0,6.9088,34.0,2,East,Consumer,Furniture,Furnishings,Second Class,March,Saturday,3.0596455992976437,0,3,6,0.8065522620904836,1
1603.14,4,0.2,100.196,6.2499844056040015,3,West,Corporate,Furniture,Chairs,First Class,August,Friday,7.380343066413137,0,8,5,0.6042154566744731,1
225.3,2,0.2,22.5296,9.99982245894363,2,South,Consumer,Furniture,Chairs,Second Class,August,Monday,5.421861552639491,0,8,1,0.6042154566744731,1
14.72,5,0.2,-3.312,-22.499999999999996,2,East,Consumer,Office Supplies,Supplies,Second Class,November,Thursday,2.7549337870010606,0,11,4,0.816793893129771,0
38.98,3,0.2,-2.436,-6.2493586454592105,2,East,Consumer,Office Supplies,Storage,Second Class,November,Thursday,3.6883793290722537,0,11,4,0.7795698924731183,0
74.35,3,0.2,23.235,31.250840618695364,4,West,Corporate,Office Supplies,Paper,Standard Class,March,Saturday,4.3221439250725044,0,3,6,1.0,1
314.35,3,0.2,-35.3646,-11.25007157626849,4,West,Corporate,Furniture,Chairs,Standard Class,March,Saturday,5.753683133109661,0,3,6,0.6042154566744731,0
153.57,2,0.2,-5.7588,-3.7499511623363935,2,West,Consumer,Furniture,Chairs,Second Class,January,Thursday,5.040647068164227,0,1,4,0.6042154566744731,0
1013.49,7,0.2,76.0116,7.499985199656632,2,West,Consumer,Furniture,Chairs,Second Class,January,Thursday,6.922141302144839,0,1,4,0.6042154566744731,1
52.34,2,0.0,24.5998,46.99999999999999,4,East,Home Office,Office Supplies,Envelopes,Standard Class,January,Friday,3.9766865187538682,0,1,5,1.0,1
4.66,2,0.0,1.3514,28.999999999999996,4,East,Home Office,Office Supplies,Art,Standard Class,January,Friday,1.7334238922150915,0,1,5,1.0,1
254.97,3,0.0,91.7892,36.0,4,East,Home Office,Technology,Accessories,Standard Class,January,Friday,5.545060250112571,0,1,5,0.872,1
25.44,6,0.0,12.72,50.0,4,East,Home Office,Office Supplies,Binders,Second Class,September,Monday,3.2748780149834857,0,9,1,0.6011730205278593,1
27.93,3,0.0,8.0997,29.000000000000004,4,East,Home Office,Office Supplies,Supplies,Second Class,September,Monday,3.3648791189880436,0,9,1,0.816793893129771,1
8.85,5,0.8,-13.7175,-155.0,4,Central,Consumer,Office Supplies,Binders,Standard Class,February,Friday,2.2874714551839976,1,2,5,0.6011730205278593,0
6.96,4,0.0,2.2272,32.0,5,West,Consumer,Furniture,Furnishings,Second Class,November,Friday,2.0744289998562917,0,11,5,0.8065522620904836,1
17.46,2,0.2,5.8914,33.74226804123711,4,West,Consumer,Office Supplies,Binders,Standard Class,January,Saturday,2.9156062290747062,0,1,6,0.6011730205278593,1
307.92,5,0.2,-34.641,-11.249999999999998,4,West,Consumer,Furniture,Chairs,Standard Class,October,Tuesday,5.733082343701063,0,10,2,0.6042154566744731,0
51.96,2,0.0,12.99,25.0,2,South,Consumer,Furniture,Chairs,Second Class,April,Tuesday,3.9695369116287527,0,4,2,0.6042154566744731,1
17.94,3,0.0,8.6112,48.0,2,South,Consumer,Office Supplies,Binders,Second Class,April,Tuesday,2.9412760877579323,0,4,2,0.6011730205278593,1
49.65,5,0.0,20.853,42.00000000000001,4,East,Consumer,Office Supplies,Art,Standard Class,March,Sunday,3.9249392306946924,0,3,7,1.0,1
959.97,4,0.2,119.996,12.499973957519504,5,South,Corporate,Technology,Copiers,Standard Class,January,Monday,6.867943191001227,0,1,1,1.0,1
408.42,2,0.3,-5.8346,-1.4285784241711963,4,Central,Consumer,Furniture,Chairs,Standard Class,April,Sunday,6.014741524012475,1,4,7,0.6042154566744731,0
479.98,2,0.2,59.998,12.500104171007123,5,East,Consumer,Technology,Copiers,Standard Class,September,Saturday,6.175825689199708,0,9,6,1.0,1
12.6,4,0.0,6.048,48.00000000000001,5,East,Consumer,Office Supplies,Labels,Standard Class,September,Saturday,2.6100697927420065,0,9,6,1.0,1
23.12,5,0.2,8.381,36.25,5,Central,Consumer,Office Supplies,Paper,Standard Class,June,Sunday,3.1830413718589847,0,6,7,1.0,1
37.46,7,0.2,12.1758,32.503470368392954,4,Central,Corporate,Office Supplies,Paper,Standard Class,June,Monday,3.6496187401606335,0,6,1,1.0,1
539.66,3,0.3,-7.7094,-1.428566134232665,4,Central,Corporate,Furniture,Chairs,Standard Class,June,Monday,6.292790615475001,1,6,1,0.6042154566744731,0
310.12,2,0.0,80.6312,26.0,4,West,Home Office,Office Supplies,Storage,Standard Class,September,Friday,5.740178689847492,0,9,5,0.7795698924731183,1
387.14,4,0.2,24.196,6.249935423877668,4,South,Consumer,Office Supplies,Appliances,Standard Class,November,Thursday,5.961366099283949,0,11,4,0.867109634551495,1
41.4,5,0.0,19.458,47.0,5,East,Consumer,Office Supplies,Envelopes,Standard Class,June,Monday,3.7471483622379123,0,6,1,1.0,1
35.0,4,0.0,10.5,30.0,5,East,Consumer,Office Supplies,Art,Standard Class,June,Monday,3.58351893845611,0,6,1,1.0,1
39.55,3,0.2,14.3376,36.251833122629584,5,East,Consumer,Office Supplies,Binders,Standard Class,June,Monday,3.702535780561422,0,6,1,0.6011730205278593,1
135.72,3,0.0,35.2872,26.0,5,Central,Consumer,Technology,Phones,Second Class,October,Monday,4.917935038807335,0,10,1,0.8521008403361344,1
12.56,2,0.0,5.652,45.0,5,Central,Consumer,Office Supplies,Binders,Second Class,October,Monday,2.6071242825122494,0,10,1,0.6011730205278593,1
263.96,4,0.0,71.2692,27.0,5,Central,Consumer,Technology,Phones,Second Class,October,Monday,5.579578871196895,0,10,1,0.8521008403361344,1
15.8,5,0.2,2.37,15.0,0,East,Corporate,Office Supplies,Fasteners,Same Day,November,Wednesday,2.8213788864092133,0,11,3,0.9019607843137255,1
14.37,2,0.2,3.9512,27.496172581767574,0,East,Corporate,Furniture,Furnishings,Same Day,November,Wednesday,2.7324175575505043,0,11,3,0.8065522620904836,1
70.45,7,0.2,12.3284,17.499503193754435,0,East,Corporate,Furniture,Furnishings,Same Day,November,Wednesday,4.268997904375876,0,11,3,0.8065522620904836,1
3.88,3,0.8,-5.823,-150.0773195876289,3,Central,Home Office,Office Supplies,Binders,Second Class,November,Monday,1.5851452198650557,1,11,1,0.6011730205278593,0
6.08,1,0.0,3.04,50.0,6,Central,Corporate,Office Supplies,Fasteners,Standard Class,June,Saturday,1.9572739077056285,0,6,6,0.9019607843137255,1
19.9,1,0.0,8.955,45.0,3,East,Consumer,Office Supplies,Appliances,First Class,September,Tuesday,3.039749158970765,0,9,2,0.867109634551495,1
70.71,1,0.0,4.9497,7.000000000000001,3,East,Consumer,Furniture,Furnishings,First Class,September,Tuesday,4.272630207894483,0,9,2,0.8065522620904836,1
6.61,2,0.2,2.2302,33.73978819969742,0,West,Consumer,Office Supplies,Binders,Same Day,August,Saturday,2.0294631718735947,0,8,6,0.6011730205278593,1
7.28,2,0.2,2.73,37.5,0,West,Consumer,Office Supplies,Binders,Same Day,August,Saturday,2.1138429683971687,0,8,6,0.6011730205278593,1
144.78,1,0.2,10.8588,7.500207210940737,0,West,Consumer,Furniture,Chairs,Same Day,August,Saturday,4.982098635954067,0,8,6,0.6042154566744731,1
156.79,1,0.2,13.7193,8.750111614261115,6,West,Consumer,Technology,Phones,Standard Class,December,Tuesday,5.061265035047578,0,12,2,0.8521008403361344,1
431.98,3,0.2,26.9985,6.249942126950322,6,West,Consumer,Technology,Phones,Standard Class,December,Tuesday,6.070691537559284,0,12,2,0.8521008403361344,1
35.89,1,0.0,16.1505,45.0,6,West,Consumer,Office Supplies,Envelopes,Standard Class,December,Tuesday,3.607940511608584,0,12,2,1.0,1
47.21,7,0.2,15.3426,32.49862317305655,6,West,Consumer,Office Supplies,Binders,Standard Class,December,Tuesday,3.875566468417531,0,12,2,0.6011730205278593,1
248.08,7,0.0,116.5976,47.0,6,West,Consumer,Office Supplies,Paper,Standard Class,December,Tuesday,5.517774130004251,0,12,2,1.0,1
189.7,5,0.0,89.159,47.00000000000001,6,West,Consumer,Office Supplies,Paper,Standard Class,December,Tuesday,5.250701512606374,0,12,2,1.0,1
59.81,3,0.2,19.4376,32.49891322521317,6,West,Consumer,Office Supplies,Binders,Standard Class,December,Tuesday,4.107754249132018,0,12,2,0.6011730205278593,1
38.29,7,0.0,16.4647,43.00000000000001,1,West,Consumer,Furniture,Furnishings,First Class,November,Friday,3.6709700335703683,0,11,5,0.8065522620904836,1
39.99,1,0.0,11.5971,28.999999999999996,6,East,Corporate,Technology,Phones,Standard Class,August,Thursday,3.7133281345162463,0,8,4,0.8521008403361344,1
19.94,4,0.2,7.2268,36.242728184553656,5,West,Consumer,Office Supplies,Binders,Standard Class,December,Thursday,3.041661205442391,0,12,4,0.6011730205278593,1
